320000,140881,834.0
320000,140882,843.0
320000,140900,896.0
320000,140902,894.0
320000,140921,889.0
320000,140922,893.0
320000,140923,941.0
320000,140924,937.0
320000,140925,970.0
320000,140926,937.0
320000,140927,983.0
320000,140928,988.0
320000,140929,987.0
320000,140930,1068.0
320000,140931,1042.0
320000,140932,1051.0
320000,140981,924.0
320000,141000,805.0
320000,141002,805.0
320000,141021,783.0
320000,141022,770.0
320000,141023,799.0
320000,141024,803.0
320000,141025,786.0
320000,141026,754.0
320000,141027,773.0
320000,141028,871.0
320000,141029,851.0
320000,141030,886.0
320000,141031,885.0
320000,141032,912.0
320000,141033,856.0
320000,141034,837.0
320000,141081,791.0
320000,141082,819.0
320000,141100,924.0
320000,141102,924.0
320000,141121,860.0
320000,141122,860.0
320000,141123,995.0
320000,141124,966.0
320000,141125,936.0
320000,141126,912.0
320000,141127,947.0
320000,141128,945.0
320000,141129,911.0
320000,141130,886.0
320000,141181,855.0
320000,141182,863.0
320000,150000,1164.0
320000,150100,1161.0
320000,150102,1168.0
320000,150103,1165.0
320000,150104,1162.0
320000,150105,1160.0
320000,150121,1170.0
320000,150122,1140.0
320000,150123,1114.0
320000,150124,1083.0
320000,150125,1211.0
320000,150200,1241.0
320000,150202,1230.0
320000,150203,1246.0
320000,150204,1245.0
320000,150205,1224.0
320000,150206,1334.0
320000,150207,1236.0
320000,150221,1191.0
320000,150222,1265.0
320000,150223,1327.0
320000,150300,1371.0
320000,150302,1369.0
320000,150303,1350.0
320000,150304,1367.0
320000,150400,1140.0
320000,150402,1137.0
320000,150403,1113.0
320000,150404,1139.0
320000,150421,1321.0
320000,150422,1328.0
320000,150423,1278.0
320000,150424,1289.0
320000,150425,1253.0
320000,150426,1211.0
320000,150428,1099.0
320000,150429,1063.0
320000,150430,1144.0
320000,150500,1589.0
320000,150502,1328.0
320000,150521,1380.0
320000,150522,1299.0
320000,150523,1323.0
320000,150524,1232.0
320000,150525,1234.0
320000,150526,1413.0
320000,150581,1498.0
320000,150600,1171.0
320000,150602,1173.0
320000,150621,1199.0
320000,150622,1102.0
320000,150623,1219.0
320000,150624,1251.0
320000,150625,1251.0
320000,150626,1157.0
320000,150627,1166.0
320000,150700,1912.0
320000,150702,1912.0
320000,150721,1832.0
320000,150722,1890.0
320000,150723,2104.0
320000,150724,1904.0
320000,150725,1924.0
320000,150726,1800.0
320000,150727,1857.0
320000,150781,1955.0
320000,150782,1925.0
320000,150783,1808.0
320000,150784,2028.0
320000,150785,2097.0
320000,150800,1405.0
320000,150802,1404.0
320000,150821,1374.0
320000,150822,1400.0
320000,150823,1323.0
320000,150824,1396.0
320000,150825,1449.0
320000,150826,1429.0
320000,150900,1119.0
320000,150902,1120.0
320000,150921,1128.0
320000,150922,1175.0
320000,150923,1155.0
320000,150924,1075.0
320000,150925,1098.0
320000,150926,1092.0
320000,150927,1163.0
320000,150928,1157.0
320000,150929,1228.0
320000,150981,1060.0
320000,152200,1589.0
320000,152201,1586.0
320000,152202,1687.0
320000,152221,1585.0
320000,152222,1467.0
320000,152223,1671.0
320000,152224,1503.0
320000,152500,1344.0
320000,152501,1422.0
320000,152502,1345.0
320000,152522,1373.0
320000,152523,1388.0
320000,152524,1307.0
320000,152525,1506.0
320000,152526,1399.0
320000,152527,1137.0
320000,152528,1214.0
320000,152529,1189.0
320000,152530,1162.0
320000,152531,1148.0
320000,152900,1405.0
320000,152921,1406.0
320000,152922,1736.0
320000,152923,1915.0
320000,210000,1160.0
320000,210100,1163.0
320000,210102,800.0
320000,210103,1162.0
320000,210104,1163.0
320000,210105,1163.0
320000,210106,1076.0
320000,210111,1144.0
320000,210112,1159.0
320000,210113,1190.0
320000,210114,1157.0
320000,210122,1110.0
320000,210123,1257.0
320000,210124,1233.0
320000,210181,1166.0
320000,210200,806.0
320000,210202,807.0
320000,210203,805.0
320000,210204,804.0
320000,210211,807.0
320000,210212,790.0
320000,210213,841.0
320000,210224,876.0
320000,210281,897.0
320000,210282,901.0
320000,210283,947.0
320000,210300,1072.0
320000,210302,1075.0
320000,210303,1076.0
320000,210304,1081.0
320000,210311,1072.0
320000,210321,1078.0
320000,210323,1016.0
320000,210381,1039.0
320000,210400,1186.0
320000,210402,1184.0
320000,210403,1181.0
320000,210404,1179.0
320000,210411,1193.0
320000,210421,1179.0
320000,210422,1194.0
320000,210423,1248.0
320000,210500,1122.0
320000,210502,1121.0
320000,210503,1124.0
320000,210504,1124.0
320000,210505,1101.0
320000,210521,1126.0
320000,210522,1174.0
320000,210600,1030.0
320000,210602,1031.0
320000,210603,1022.0
320000,210604,1040.0
320000,210624,1111.0
320000,210681,995.0
320000,210682,1059.0
320000,210700,1031.0
320000,210702,1031.0
320000,210703,1031.0
320000,210711,1029.0
320000,210726,1127.0
320000,210727,1081.0
320000,210781,421.0
320000,210782,1096.0
320000,210800,1002.0
320000,210802,1010.0
320000,210803,1007.0
320000,210804,962.0
320000,210811,1013.0
320000,210881,969.0
320000,210882,1013.0
320000,210900,1139.0
320000,210902,1138.0
320000,210903,1149.0
320000,210904,1138.0
320000,210905,1110.0
320000,210911,1140.0
320000,210921,1157.0
320000,210922,1198.0
320000,211000,1094.0
320000,211002,1098.0
320000,211003,1098.0
320000,211004,1094.0
320000,211005,1095.0
320000,211011,1097.0
320000,211021,1078.0
320000,211081,1117.0
320000,211100,1055.0
320000,211102,1059.0
320000,211103,1052.0
320000,211121,1030.0
320000,211122,1061.0
320000,211200,1224.0
320000,211202,1226.0
320000,211204,1261.0
320000,211221,1227.0
320000,211223,1300.0
320000,211224,1284.0
320000,211281,1234.0
320000,211282,1257.0
320000,211300,1072.0
320000,211302,1070.0
320000,211303,1072.0
320000,211321,1052.0
320000,211322,1043.0
320000,211324,1014.0
320000,211381,1100.0
320000,211382,1025.0
320000,211400,981.0
320000,211402,1002.0
320000,211403,987.0
320000,211404,1018.0
320000,211421,926.0
320000,211422,973.0
320000,211481,958.0
320000,220000,1436.0
320000,220100,1436.0
320000,220102,1422.0
320000,220103,1447.0
320000,220104,1415.0
320000,220105,1443.0
320000,220106,1432.0
320000,220112,1416.0
320000,220122,1485.0
320000,220181,1489.0
320000,220182,1579.0
320000,220183,1512.0
320000,220200,1477.0
320000,220202,1483.0
320000,220203,1485.0
320000,220204,1476.0
320000,220211,1476.0
320000,220221,1442.0
320000,220281,1498.0
320000,220282,1429.0
320000,220283,1544.0
320000,220284,1390.0
320000,220300,1326.0
320000,220302,1329.0
320000,220303,1332.0
320000,220322,1343.0
320000,220323,1382.0
320000,220381,1401.0
320000,220382,1370.0
320000,220400,1332.0
320000,220402,1331.0
320000,220403,1334.0
320000,220421,1324.0
320000,220422,1328.0
320000,220500,1255.0
320000,220502,1251.0
320000,220503,1260.0
320000,220521,1238.0
320000,220523,1346.0
320000,220524,1295.0
320000,220581,1316.0
320000,220582,1207.0
320000,220600,1293.0
320000,220602,1292.0
320000,220605,1311.0
320000,220621,1370.0
320000,220622,1352.0
320000,220623,1338.0
320000,220681,1305.0
320000,220700,1548.0
320000,220702,1551.0
320000,220721,1546.0
320000,220722,1434.0
320000,220723,1512.0
320000,220724,1572.0
320000,220800,1551.0
320000,220802,1551.0
320000,220821,1582.0
320000,220822,1469.0
320000,220881,1519.0
320000,220882,1571.0
320000,222400,1532.0
320000,222401,1544.0
320000,222402,1559.0
320000,222403,1536.0
320000,222404,1573.0
320000,222405,1524.0
320000,222406,1479.0
320000,222424,1610.0
320000,222426,1471.0
320000,230000,1667.0
320000,230100,1693.0
320000,230102,1668.0
320000,230103,1670.0
320000,230104,1673.0
320000,230108,1653.0
320000,230109,1671.0
320000,230110,1667.0
320000,230111,1680.0
320000,230112,1660.0
320000,230123,1837.0
320000,230124,1766.0
320000,230125,1707.0
320000,230126,1737.0
320000,230127,1753.0
320000,230128,1808.0
320000,230129,1712.0
320000,230182,1620.0
320000,230183,1661.0
320000,230184,1600.0
320000,230200,1767.0
320000,230202,1755.0
320000,230203,1759.0
320000,230204,1758.0
320000,230205,1767.0
320000,230206,1737.0
320000,230207,1756.0
320000,230208,1750.0
320000,230221,1725.0
320000,230223,1826.0
320000,230224,1678.0
320000,230225,1820.0
320000,230227,1805.0
320000,230229,1889.0
320000,230230,1885.0
320000,230231,1838.0
320000,230281,1894.0
320000,230300,1812.0
320000,230302,1813.0
320000,230303,1801.0
320000,230304,1809.0
320000,230305,1780.0
320000,230306,1817.0
320000,230307,1780.0
320000,230321,1816.0
320000,230381,1952.0
320000,230382,1879.0
320000,230400,1962.0
320000,230402,1963.0
320000,230403,1960.0
320000,230404,1959.0
320000,230405,1952.0
320000,230406,1963.0
320000,230407,1964.0
320000,230421,2007.0
320000,230422,2027.0
320000,230500,1937.0
320000,230502,1938.0
320000,230503,1933.0
320000,230505,1942.0
320000,230506,1943.0
320000,230521,1944.0
320000,230522,1979.0
320000,230523,1960.0
320000,230524,2093.0
320000,230600,1677.0
320000,230602,1706.0
320000,230603,1701.0
320000,230604,1707.0
320000,230605,1680.0
320000,230606,1640.0
320000,230621,1640.0
320000,230622,1606.0
320000,230623,1757.0
320000,230624,1675.0
320000,230700,1949.0
320000,230702,1944.0
320000,230703,1902.0
320000,230704,1954.0
320000,230705,1936.0
320000,230706,1935.0
320000,230707,2022.0
320000,230708,1943.0
320000,230709,1934.0
320000,230710,1993.0
320000,230711,1940.0
320000,230712,2039.0
320000,230713,1881.0
320000,230714,2047.0
320000,230715,2011.0
320000,230716,1972.0
320000,230722,2112.0
320000,230781,1839.0
320000,230800,1909.0
320000,230803,1917.0
320000,230804,1918.0
320000,230805,1920.0
320000,230811,1915.0
320000,230822,1874.0
320000,230826,1939.0
320000,230828,1893.0
320000,230833,2191.0
320000,230881,2141.0
320000,230882,2051.0
320000,230900,1854.0
320000,230902,1854.0
320000,230903,1854.0
320000,230904,1858.0
320000,230921,1832.0
320000,231000,1681.0
320000,231002,1683.0
320000,231003,1685.0
320000,231004,1683.0
320000,231005,1682.0
320000,231024,1708.0
320000,231025,1764.0
320000,231081,1743.0
320000,231083,1687.0
320000,231084,1612.0
320000,231085,1710.0
320000,231100,2150.0
320000,231102,2125.0
320000,231121,1981.0
320000,231123,2111.0
320000,231124,2061.0
320000,231181,1915.0
320000,231182,1936.0
320000,231200,1768.0
320000,231202,1768.0
320000,231221,1772.0
320000,231222,1707.0
320000,231223,1746.0
320000,231224,1811.0
320000,231225,1789.0
320000,231226,1833.0
320000,231281,1695.0
320000,231282,1676.0
320000,231283,1851.0
320000,232700,2232.0
320000,232701,2092.0
320000,232702,2135.0
320000,232703,2232.0
320000,232704,2258.0
320000,232721,2282.0
320000,232722,2332.0
320000,232723,2342.0
320000,310000,270.0
320000,310100,270.0
320000,310101,273.0
320000,310103,271.0
320000,310104,270.0
320000,310105,264.0
320000,310106,269.0
320000,310107,262.0
320000,310108,269.0
320000,310109,271.0
320000,310110,273.0
320000,310112,272.0
320000,310113,260.0
320000,310114,246.0
320000,310115,286.0
320000,310116,270.0
320000,310117,256.0
320000,310118,242.0
320000,310120,295.0
320000,310130,267.0
320000,320000,5.0
320000,320100,2.0
320000,320102,6.0
320000,320103,5.0
320000,320104,5.0
320000,320105,6.0
320000,320106,2.0
320000,320107,5.0
320000,320111,19.0
320000,320113,23.0
320000,320114,14.0
320000,320115,20.0
320000,320116,38.0
320000,320124,57.0
320000,320125,78.0
320000,320200,157.0
320000,320202,153.0
320000,320203,154.0
320000,320204,152.0
320000,320205,158.0
320000,320206,149.0
320000,320211,155.0
320000,320281,145.0
320000,320282,124.0
320000,320300,252.0
320000,320302,289.0
320000,320303,284.0
320000,320304,293.0
320000,320305,293.0
320000,320311,285.0
320000,320321,354.0
320000,320322,342.0
320000,320323,277.0
320000,320324,227.0
320000,320381,261.0
320000,320382,273.0
320000,320400,114.0
320000,320402,116.0
320000,320404,114.0
320000,320405,127.0
320000,320411,115.0
320000,320412,117.0
320000,320481,90.0
320000,320482,79.0
320000,320500,179.0
320000,320502,194.0
320000,320503,193.0
320000,320504,193.0
320000,320505,190.0
320000,320506,196.0
320000,320507,192.0
320000,320581,199.0
320000,320582,177.0
320000,320583,224.0
320000,320584,211.0
320000,320585,233.0
320000,320600,201.0
320000,320602,196.0
320000,320611,193.0
320000,320621,175.0
320000,320623,219.0
320000,320681,276.0
320000,320682,172.0
320000,320683,213.0
320000,320684,238.0
320000,320700,293.0
320000,320703,306.0
320000,320705,287.0
320000,320706,282.0
320000,320721,318.0
320000,320722,279.0
320000,320723,271.0
320000,320724,250.0
320000,320800,175.0
320000,320802,174.0
320000,320803,165.0
320000,320804,178.0
320000,320811,171.0
320000,320826,198.0
320000,320829,139.0
320000,320830,93.0
320000,320831,93.0
320000,320900,194.0
320000,320902,200.0
320000,320903,181.0
320000,320921,259.0
320000,320922,255.0
320000,320923,203.0
320000,320924,235.0
320000,320925,187.0
320000,320981,183.0
320000,320982,214.0
320000,321000,71.0
320000,321002,77.0
320000,321003,81.0
320000,321011,71.0
320000,321023,143.0
320000,321081,56.0
320000,321084,112.0
320000,321088,102.0
320000,321100,60.0
320000,321102,67.0
320000,321111,67.0
320000,321112,63.0
320000,321181,83.0
320000,321182,101.0
320000,321183,40.0
320000,321200,112.0
320000,321202,118.0
320000,321203,108.0
320000,321281,150.0
320000,321282,143.0
320000,321283,129.0
320000,321284,132.0
320000,321300,218.0
320000,321302,215.0
320000,321311,215.0
320000,321322,230.0
320000,321323,186.0
320000,321324,165.0
320000,330000,238.0
320000,330100,238.0
320000,330102,242.0
320000,330103,235.0
320000,330104,242.0
320000,330105,231.0
320000,330106,239.0
320000,330108,246.0
320000,330109,255.0
320000,330110,221.0
320000,330122,257.0
320000,330127,275.0
320000,330182,289.0
320000,330183,251.0
320000,330185,213.0
320000,330200,358.0
320000,330203,358.0
320000,330204,361.0
320000,330205,349.0
320000,330206,384.0
320000,330211,356.0
320000,330212,362.0
320000,330225,412.0
320000,330226,400.0
320000,330281,325.0
320000,330282,321.0
320000,330283,372.0
320000,330300,487.0
320000,330302,476.0
320000,330303,502.0
320000,330304,484.0
320000,330322,506.0
320000,330324,455.0
320000,330326,514.0
320000,330327,542.0
320000,330328,491.0
320000,330329,511.0
320000,330381,497.0
320000,330382,474.0
320000,330400,237.0
320000,330402,244.0
320000,330411,229.0
320000,330421,238.0
320000,330424,265.0
320000,330481,247.0
320000,330482,266.0
320000,330483,225.0
320000,330500,193.0
320000,330502,184.0
320000,330503,201.0
320000,330521,206.0
320000,330522,158.0
320000,330523,175.0
320000,330600,286.0
320000,330602,288.0
320000,330621,297.0
320000,330624,363.0
320000,330681,297.0
320000,330682,305.0
320000,330683,335.0
320000,330700,345.0
320000,330702,338.0
320000,330703,339.0
320000,330723,374.0
320000,330726,302.0
320000,330727,372.0
320000,330781,318.0
320000,330782,330.0
320000,330783,350.0
320000,330784,370.0
320000,330800,342.0
320000,330802,342.0
320000,330803,341.0
320000,330822,351.0
320000,330824,325.0
320000,330825,338.0
320000,330881,368.0
320000,330900,389.0
320000,330902,385.0
320000,330903,262.0
320000,330921,377.0
320000,330922,389.0
320000,331000,447.0
320000,331002,497.0
320000,331003,444.0
320000,331004,459.0
320000,331021,497.0
320000,331022,424.0
320000,331023,385.0
320000,331024,409.0
320000,331081,480.0
320000,331082,421.0
320000,331100,415.0
320000,331102,415.0
320000,331121,458.0
320000,331122,397.0
320000,331123,387.0
320000,331124,406.0
320000,331125,444.0
320000,331126,493.0
320000,331127,461.0
320000,331181,443.0
320000,340000,142.0
320000,340100,145.0
320000,340102,139.0
320000,340103,143.0
320000,340104,144.0
320000,340111,141.0
320000,340121,148.0
320000,340122,111.0
320000,340123,164.0
320000,340200,80.0
320000,340202,86.0
320000,340203,90.0
320000,340207,83.0
320000,340208,104.0
320000,340221,100.0
320000,340222,116.0
320000,340223,135.0
320000,340300,166.0
320000,340302,163.0
320000,340303,165.0
320000,340304,165.0
320000,340311,167.0
320000,340321,195.0
320000,340322,153.0
320000,340323,190.0
320000,340400,176.0
320000,340402,174.0
320000,340403,178.0
320000,340404,190.0
320000,340405,193.0
320000,340406,201.0
320000,340421,207.0
320000,340500,44.0
320000,340502,45.0
320000,340503,45.0
320000,340504,48.0
320000,340521,63.0
320000,340600,281.0
320000,340602,282.0
320000,340603,281.0
320000,340604,275.0
320000,340621,279.0
320000,340700,154.0
320000,340702,153.0
320000,340703,150.0
320000,340711,155.0
320000,340721,153.0
320000,340800,225.0
320000,340802,237.0
320000,340803,237.0
320000,340811,234.0
320000,340822,250.0
320000,340823,185.0
320000,340824,258.0
320000,340825,308.0
320000,340826,324.0
320000,340827,283.0
320000,340828,274.0
320000,340881,213.0
320000,341000,238.0
320000,341002,263.0
320000,341003,206.0
320000,341004,250.0
320000,341021,245.0
320000,341022,257.0
320000,341023,249.0
320000,341024,264.0
320000,341100,52.0
320000,341102,51.0
320000,341103,52.0
320000,341122,55.0
320000,341124,47.0
320000,341125,115.0
320000,341126,145.0
320000,341181,74.0
320000,341182,109.0
320000,341200,292.0
320000,341202,293.0
320000,341203,290.0
320000,341204,295.0
320000,341221,348.0
320000,341222,320.0
320000,341225,306.0
320000,341226,244.0
320000,341282,345.0
320000,341300,243.0
320000,341302,244.0
320000,341321,347.0
320000,341322,292.0
320000,341323,201.0
320000,341324,179.0
320000,341400,99.0
320000,341402,111.0
320000,341421,164.0
320000,341422,122.0
320000,341423,81.0
320000,341424,58.0
320000,341500,217.0
320000,341502,216.0
320000,341503,219.0
320000,341521,195.0
320000,341522,237.0
320000,341523,184.0
320000,341524,276.0
320000,341525,242.0
320000,341600,345.0
320000,341602,345.0
320000,341621,288.0
320000,341622,245.0
320000,341623,274.0
320000,341700,196.0
320000,341702,201.0
320000,341721,273.0
320000,341722,238.0
320000,341723,177.0
320000,341800,123.0
320000,341802,122.0
320000,341821,109.0
320000,341822,142.0
320000,341823,155.0
320000,341824,220.0
320000,341825,197.0
320000,341881,158.0
320000,350000,666.0
320000,350100,666.0
320000,350102,665.0
320000,350103,668.0
320000,350104,672.0
320000,350105,671.0
320000,350111,651.0
320000,350121,652.0
320000,350122,645.0
320000,350123,620.0
320000,350124,647.0
320000,350125,689.0
320000,350128,732.0
320000,350181,721.0
320000,350182,691.0
320000,350200,845.0
320000,350203,846.0
320000,350205,839.0
320000,350206,840.0
320000,350211,827.0
320000,350212,814.0
320000,350213,821.0
320000,350300,742.0
320000,350302,738.0
320000,350303,734.0
320000,350304,736.0
320000,350305,749.0
320000,350322,735.0
320000,350400,654.0
320000,350402,653.0
320000,350403,656.0
320000,350421,651.0
320000,350423,680.0
320000,350424,676.0
320000,350425,713.0
320000,350426,656.0
320000,350427,636.0
320000,350428,605.0
320000,350429,593.0
320000,350430,609.0
320000,350481,691.0
320000,350500,793.0
320000,350502,795.0
320000,350503,793.0
320000,350504,771.0
320000,350505,766.0
320000,350521,786.0
320000,350524,774.0
320000,350525,745.0
320000,350526,713.0
320000,350527,846.0
320000,350581,813.0
320000,350582,817.0
320000,350583,792.0
320000,350600,837.0
320000,350602,846.0
320000,350603,845.0
320000,350622,908.0
320000,350623,899.0
320000,350624,922.0
320000,350625,820.0
320000,350626,941.0
320000,350627,829.0
320000,350628,875.0
320000,350629,803.0
320000,350681,856.0
320000,350700,604.0
320000,350702,605.0
320000,350721,592.0
320000,350722,460.0
320000,350723,520.0
320000,350724,503.0
320000,350725,521.0
320000,350781,538.0
320000,350782,482.0
320000,350783,561.0
320000,350784,528.0
320000,350800,791.0
320000,350802,791.0
320000,350821,730.0
320000,350822,839.0
320000,350823,812.0
320000,350824,816.0
320000,350825,732.0
320000,350881,763.0
320000,350900,605.0
320000,350902,604.0
320000,350921,595.0
320000,350922,608.0
320000,350923,571.0
320000,350924,522.0
320000,350925,553.0
320000,350926,549.0
320000,350981,563.0
320000,350982,556.0
320000,360000,465.0
320000,360100,463.0
320000,360102,465.0
320000,360103,468.0
320000,360104,468.0
320000,360105,472.0
320000,360111,461.0
320000,360121,462.0
320000,360122,427.0
320000,360123,472.0
320000,360124,464.0
320000,360200,349.0
320000,360202,344.0
320000,360203,340.0
320000,360222,310.0
320000,360281,370.0
320000,360300,684.0
320000,360302,683.0
320000,360313,690.0
320000,360321,718.0
320000,360322,667.0
320000,360323,671.0
320000,360400,379.0
320000,360402,375.0
320000,360403,370.0
320000,360421,394.0
320000,360423,474.0
320000,360424,537.0
320000,360425,431.0
320000,360426,423.0
320000,360427,403.0
320000,360428,382.0
320000,360429,355.0
320000,360430,321.0
320000,360481,419.0
320000,360482,421.0
320000,360500,600.0
320000,360502,599.0
320000,360521,615.0
320000,360600,452.0
320000,360602,455.0
320000,360622,467.0
320000,360681,443.0
320000,360700,782.0
320000,360702,782.0
320000,360721,779.0
320000,360722,831.0
320000,360723,856.0
320000,360724,809.0
320000,360725,831.0
320000,360726,837.0
320000,360727,884.0
320000,360728,887.0
320000,360729,912.0
320000,360730,676.0
320000,360731,753.0
320000,360732,716.0
320000,360733,774.0
320000,360734,846.0
320000,360735,679.0
320000,360781,736.0
320000,360782,811.0
320000,360800,659.0
320000,360802,661.0
320000,360803,659.0
320000,360821,671.0
320000,360822,643.0
320000,360823,598.0
320000,360824,578.0
320000,360825,617.0
320000,360826,694.0
320000,360827,759.0
320000,360828,732.0
320000,360829,655.0
320000,360830,717.0
320000,360881,758.0
320000,360900,634.0
320000,360902,634.0
320000,360921,494.0
320000,360922,605.0
320000,360923,563.0
320000,360924,559.0
320000,360925,482.0
320000,360926,577.0
320000,360981,520.0
320000,360982,542.0
320000,360983,519.0
320000,361000,508.0
320000,361002,509.0
320000,361021,540.0
320000,361022,558.0
320000,361023,579.0
320000,361024,543.0
320000,361025,587.0
