23.0 17.0 219.113 
22.0 46.0 685.578 
43.0 21.0 1376.157 
14.0 5.0 1578.354 
37.0 39.0 539.217 
36.0 44.0 727.339 
45.0 42.0 958.225 
12.0 31.0 852.954 
15.0 35.0 485.771 
30.0 44.0 775.893 
29.0 19.0 695.213 
31.0 38.0 717.183 
19.0 27.0 411.133 
2.0 48.0 1084.709 
40.0 16.0 902.576 
8.0 13.0 848.612 
44.0 17.0 1048.712 
33.0 12.0 504.35 
9.0 42.0 538.76 
50.0 5.0 745.374 
33.0 3.0 889.318 
9.0 50.0 1049.811 
7.0 49.0 438.185 
3.0 7.0 730.597 
48.0 26.0 823.615 
22.0 15.0 180.843 
28.0 19.0 108.641 
23.0 35.0 1070.167 
44.0 23.0 1572.254 
11.0 17.0 472.531 
17.0 10.0 179.075 
29.0 33.0 906.589 
4.0 10.0 292.669 
4.0 22.0 1064.295 
18.0 15.0 1054.728 
29.0 39.0 872.17 
49.0 21.0 347.177 
40.0 5.0 1136.081 
33.0 33.0 1459.441 
23.0 18.0 449.956 
22.0 43.0 1634.609 
41.0 48.0 928.74 
17.0 25.0 1443.082 
15.0 18.0 407.345 
31.0 28.0 1140.647 
13.0 47.0 1249.108 
20.0 17.0 1743.161 
44.0 6.0 1373.804 
21.0 28.0 1011.82 
1.0 14.0 614.188 
27.0 15.0 1330.522 
15.0 40.0 260.479 
28.0 13.0 1103.54 
48.0 18.0 681.606 
28.0 24.0 1723.691 
36.0 47.0 1400.625 
31.0 28.0 1700.443 
2.0 22.0 1457.369 
33.0 11.0 852.362 
34.0 49.0 1263.875 
25.0 7.0 326.335 
28.0 23.0 1280.252 
24.0 50.0 1461.953 
35.0 40.0 1065.962 
45.0 12.0 1079.493 
43.0 15.0 910.946 
30.0 12.0 809.12 
1.0 37.0 928.847 
17.0 10.0 574.549 
3.0 19.0 1860.441 
38.0 5.0 1261.993 
41.0 49.0 1012.955 
26.0 45.0 1152.092 
41.0 34.0 1211.035 
48.0 22.0 1523.69 
30.0 23.0 1249.453 
44.0 39.0 1575.895 
17.0 44.0 867.006 
50.0 3.0 1763.468 
8.0 45.0 1377.594 
42.0 10.0 527.185 
25.0 18.0 1363.446 
46.0 50.0 2329.555 
20.0 23.0 1167.611 
21.0 7.0 2504.539 
48.0 40.0 1314.677 
35.0 20.0 1576.357 
42.0 7.0 1279.513 
15.0 43.0 1584.072 
44.0 39.0 1588.8 
21.0 7.0 1789.276 
27.0 28.0 2195.284 
26.0 41.0 1881.868 
13.0 27.0 882.252 
23.0 37.0 1931.495 
15.0 36.0 675.635 
36.0 9.0 1819.573 
29.0 21.0 1240.153 
21.0 15.0 1623.994 
13.0 19.0 1958.903 
29.0 17.0 2088.865 
42.0 46.0 1550.396 
3.0 6.0 1682.527 
24.0 9.0 1960.725 
17.0 32.0 720.719 
5.0 40.0 2026.604 
28.0 11.0 1868.684 
12.0 28.0 1654.447 
31.0 35.0 1757.923 
38.0 18.0 1674.891 
11.0 12.0 337.398 
10.0 12.0 1486.837 
31.0 17.0 667.344 
18.0 4.0 1847.983 
36.0 20.0 1466.407 
14.0 45.0 1358.415 
23.0 37.0 1932.631 
18.0 16.0 2080.666 
15.0 23.0 1837.846 
46.0 23.0 1441.186 
14.0 19.0 2168.035 
23.0 5.0 1080.622 
15.0 42.0 2351.413 
8.0 22.0 2101.563 
9.0 32.0 1185.495 
13.0 30.0 1802.373 
40.0 8.0 710.889 
17.0 35.0 1977.354 
3.0 25.0 1040.312 
48.0 6.0 1466.5 
9.0 12.0 753.743 
38.0 7.0 1291.622 
26.0 48.0 1356.15 
9.0 33.0 1740.727 
50.0 47.0 1704.278 
20.0 2.0 1354.697 
28.0 28.0 625.113 
18.0 36.0 1561.253 
16.0 21.0 223.49 
8.0 19.0 1384.151 
50.0 44.0 865.811 
5.0 30.0 1660.994 
19.0 37.0 1613.141 
20.0 8.0 1843.42 
43.0 3.0 1464.11 
36.0 27.0 1184.139 
33.0 40.0 1537.913 
9.0 50.0 323.879 
11.0 13.0 1577.224 
35.0 29.0 1607.043 
3.0 43.0 1284.125 
19.0 4.0 1341.647 
49.0 9.0 1211.673 
44.0 1.0 527.472 
7.0 26.0 1126.83 
16.0 19.0 470.781 
17.0 11.0 1837.384 
49.0 35.0 1308.141 
43.0 2.0 1110.284 
18.0 16.0 1463.425 
38.0 18.0 1558.192 
46.0 3.0 1629.271 
38.0 23.0 1289.255 
14.0 47.0 1806.959 
50.0 9.0 887.592 
27.0 47.0 1995.334 
22.0 48.0 1665.434 
3.0 16.0 1997.644 
24.0 45.0 816.106 
25.0 39.0 2145.911 
33.0 31.0 264.94 
40.0 43.0 312.173 
48.0 37.0 1242.738 
36.0 45.0 365.371 
12.0 22.0 252.673 
39.0 48.0 622.46 
21.0 17.0 1454.054 
1.0 28.0 1653.345 
3.0 35.0 560.792 
35.0 47.0 793.932 
28.0 7.0 987.177 
41.0 27.0 930.625 
45.0 7.0 553.282 
39.0 6.0 699.055 
18.0 31.0 754.748 
44.0 10.0 733.389 
7.0 3.0 342.108 
17.0 15.0 1161.95 
47.0 28.0 976.882 
42.0 1.0 877.408 
25.0 17.0 1124.761 
7.0 5.0 535.401 
44.0 19.0 615.2 
49.0 47.0 822.797 
20.0 8.0 967.89 
18.0 44.0 1035.554 
47.0 22.0 516.948 
9.0 48.0 738.853 
18.0 41.0 756.537 
23.0 9.0 126.073 
13.0 30.0 185.415 
11.0 14.0 1148.453 
26.0 36.0 1650.385 
12.0 40.0 474.572 
3.0 20.0 114.742 
39.0 45.0 963.072 
31.0 11.0 299.738 
28.0 15.0 1114.564 
4.0 35.0 1128.121 
24.0 13.0 1325.965 
23.0 39.0 175.192 
18.0 35.0 1739.615 
49.0 8.0 2261.197 
46.0 46.0 1054.012 
42.0 33.0 1711.449 
46.0 7.0 1902.735 
3.0 23.0 2552.494 
40.0 50.0 729.059 
6.0 32.0 447.74 
41.0 14.0 1800.914 
1.0 23.0 1465.485 
41.0 40.0 1689.73 
32.0 25.0 1143.222 
15.0 48.0 1492.047 
19.0 12.0 2694.575 
15.0 47.0 1581.245 
10.0 24.0 2042.659 
20.0 15.0 2315.096 
32.0 13.0 838.665 
15.0 47.0 1207.029 
24.0 11.0 1696.921 
34.0 3.0 1052.67 
35.0 17.0 1891.144 
8.0 1.0 1441.453 
39.0 18.0 1243.176 
46.0 45.0 1034.996 
1.0 18.0 2243.053 
35.0 33.0 1486.453 
27.0 11.0 1908.382 
15.0 41.0 2702.111 
43.0 33.0 2081.701 
25.0 30.0 1812.307 
45.0 15.0 928.949 
29.0 41.0 348.981 
21.0 8.0 2067.619 
1.0 20.0 2090.24 
30.0 35.0 1570.961 
35.0 2.0 1910.328 
1.0 7.0 1667.761 
49.0 15.0 1142.287 
29.0 42.0 1494.444 
34.0 38.0 564.677 
3.0 9.0 1126.488 
50.0 14.0 426.643 
44.0 49.0 724.154 
1.0 27.0 862.851 
6.0 33.0 1438.025 
24.0 13.0 1033.499 
33.0 22.0 914.169 
8.0 19.0 475.07 
1.0 9.0 880.606 
47.0 44.0 502.497 
6.0 14.0 673.371 
26.0 50.0 274.749 
23.0 21.0 1486.657 
32.0 22.0 951.779 
21.0 5.0 1275.341 
46.0 43.0 1157.667 
48.0 16.0 540.98 
45.0 1.0 828.612 
49.0 44.0 447.639 
33.0 38.0 868.255 
25.0 13.0 1039.772 
39.0 5.0 617.597 
40.0 17.0 636.313 
47.0 31.0 508.12 
37.0 35.0 977.911 
33.0 4.0 490.201 
9.0 2.0 601.239 
47.0 46.0 1572.253 
41.0 13.0 934.162 
15.0 13.0 654.223 
41.0 21.0 765.217 
14.0 22.0 1009.998 
23.0 17.0 1127.476 
46.0 15.0 929.411 
26.0 38.0 1126.162 
34.0 8.0 624.327 
36.0 49.0 1313.955 
17.0 50.0 954.574 
23.0 29.0 1891.033 
27.0 7.0 2401.478 
28.0 38.0 1229.188 
1.0 22.0 1847.905 
19.0 10.0 2039.126 
4.0 14.0 2687.474 
42.0 19.0 811.313 
6.0 40.0 622.846 
15.0 8.0 1968.846 
22.0 11.0 1575.839 
41.0 40.0 1864.628 
10.0 34.0 1267.889 
7.0 19.0 1651.382 
26.0 9.0 2840.036 
44.0 39.0 1689.775 
10.0 4.0 2148.539 
18.0 39.0 2457.313 
24.0 2.0 994.547 
25.0 8.0 1315.37 
35.0 29.0 1870.845 
22.0 19.0 1155.146 
20.0 35.0 2009.844 
31.0 41.0 1575.094 
18.0 48.0 1371.53 
46.0 12.0 1178.778 
40.0 48.0 2417.503 
14.0 27.0 1631.305 
4.0 13.0 2080.359 
19.0 39.0 2837.632 
4.0 7.0 2225.492 
1.0 21.0 1961.044 
37.0 41.0 1047.283 
7.0 28.0 497.965 
40.0 15.0 2190.834 
46.0 27.0 2235.283 
4.0 3.0 1660.237 
37.0 36.0 2070.504 
4.0 1.0 1741.323 
13.0 14.0 1234.427 
42.0 14.0 566.192 
49.0 40.0 989.196 
27.0 42.0 269.456 
34.0 35.0 321.942 
22.0 41.0 877.885 
47.0 10.0 1228.509 
13.0 17.0 1388.863 
21.0 2.0 438.592 
24.0 6.0 661.053 
37.0 7.0 824.482 
20.0 36.0 712.579 
32.0 44.0 293.667 
29.0 43.0 962.522 
49.0 14.0 660.428 
26.0 17.0 803.611 
49.0 40.0 604.129 
42.0 11.0 901.764 
1.0 15.0 789.101 
43.0 25.0 717.509 
4.0 4.0 920.54 
27.0 41.0 569.133 
37.0 50.0 420.718 
32.0 43.0 609.819 
6.0 28.0 717.914 
21.0 30.0 1012.935 
10.0 9.0 281.875 
46.0 41.0 650.178 
34.0 20.0 1016.705 
20.0 6.0 373.202 
50.0 39.0 89.547 
41.0 16.0 919.335 
37.0 50.0 1393.928 
7.0 21.0 597.713 
41.0 39.0 372.179 
50.0 25.0 875.218 
39.0 40.0 270.177 
44.0 47.0 1050.227 
33.0 27.0 944.408 
20.0 34.0 1552.834 
37.0 38.0 556.438 
36.0 28.0 368.469 
30.0 41.0 311.841 
38.0 38.0 1667.074 
13.0 2.0 1939.68 
1.0 26.0 850.308 
42.0 9.0 931.049 
18.0 23.0 1279.637 
30.0 39.0 1148.941 
31.0 15.0 859.452 
35.0 47.0 454.011 
37.0 49.0 856.546 
29.0 14.0 647.993 
42.0 17.0 69.747 
38.0 26.0 1436.209 
7.0 20.0 1158.454 
26.0 50.0 1170.688 
38.0 38.0 1318.793 
41.0 47.0 541.364 
19.0 24.0 831.051 
23.0 50.0 1040.749 
40.0 13.0 1226.289 
5.0 26.0 1239.49 
6.0 42.0 777.328 
29.0 26.0 1003.233 
49.0 11.0 451.977 
21.0 11.0 193.009 
19.0 29.0 478.38 
44.0 31.0 1373.164 
13.0 26.0 1912.238 
28.0 47.0 381.61 
24.0 41.0 197.601 
37.0 43.0 1035.338 
47.0 46.0 584.56 
26.0 19.0 1148.127 
18.0 40.0 1297.635 
26.0 40.0 1120.738 
4.0 18.0 1276.072 
41.0 6.0 1864.49 
4.0 26.0 1019.558 
9.0 35.0 607.286 
2.0 41.0 843.445 
12.0 26.0 1172.083 
45.0 43.0 638.671 
35.0 27.0 872.437 
4.0 4.0 696.137 
10.0 20.0 1908.389 
26.0 3.0 1266.525 
11.0 49.0 1648.804 
29.0 7.0 1584.29 
19.0 10.0 515.187 
9.0 24.0 1033.532 
33.0 25.0 659.799 
16.0 10.0 1003.551 
33.0 31.0 1421.771 
16.0 31.0 953.298 
38.0 19.0 887.092 
37.0 39.0 654.757 
24.0 13.0 1195.411 
48.0 31.0 868.231 
33.0 24.0 893.305 
50.0 9.0 1998.868 
42.0 28.0 1360.283 
29.0 8.0 1078.584 
24.0 26.0 850.951 
3.0 40.0 806.947 
24.0 4.0 1531.122 
26.0 35.0 1355.926 
18.0 3.0 1402.001 
37.0 50.0 1038.313 
16.0 25.0 1579.902 
11.0 4.0 1114.284 
6.0 16.0 191.342 
3.0 10.0 841.068 
48.0 8.0 1113.686 
35.0 49.0 1414.571 
41.0 7.0 705.886 
47.0 43.0 430.082 
10.0 1.0 1071.112 
32.0 19.0 592.996 
32.0 12.0 460.232 
48.0 16.0 1005.725 
21.0 18.0 404.582 
11.0 39.0 560.301 
47.0 16.0 616.598 
30.0 30.0 901.344 
6.0 47.0 617.55 
35.0 38.0 967.803 
16.0 27.0 771.687 
33.0 10.0 321.53 
11.0 40.0 274.62 
42.0 50.0 484.557 
21.0 2.0 680.215 
18.0 49.0 1281.14 
10.0 30.0 257.571 
32.0 45.0 918.858 
7.0 29.0 990.686 
7.0 49.0 397.499 
2.0 50.0 243.492 
49.0 25.0 816.937 
21.0 20.0 1362.72 
14.0 13.0 411.074 
3.0 26.0 414.94 
45.0 22.0 619.082 
17.0 32.0 526.234 
2.0 46.0 787.287 
24.0 9.0 766.023 
33.0 20.0 649.871 
47.0 40.0 1298.616 
27.0 44.0 1600.933 
41.0 31.0 739.7 
5.0 32.0 576.556 
36.0 26.0 1143.46 
18.0 3.0 781.114 
22.0 32.0 588.726 
36.0 15.0 821.128 
6.0 7.0 519.275 
22.0 42.0 500.671 
29.0 41.0 431.474 
3.0 23.0 1089.489 
38.0 32.0 792.31 
8.0 16.0 1035.346 
8.0 14.0 951.275 
49.0 49.0 285.757 
31.0 42.0 464.8 
45.0 36.0 673.26 
48.0 1.0 870.695 
29.0 29.0 1268.551 
49.0 36.0 435.447 
21.0 45.0 940.31 
16.0 7.0 799.377 
22.0 49.0 231.729 
31.0 8.0 245.867 
40.0 5.0 1005.532 
49.0 47.0 1553.965 
22.0 11.0 275.796 
8.0 34.0 255.295 
6.0 30.0 720.262 
3.0 43.0 508.204 
43.0 29.0 864.754 
36.0 47.0 934.885 
13.0 2.0 1930.882 
28.0 43.0 2244.016 
7.0 5.0 1139.264 
30.0 13.0 1166.398 
47.0 14.0 1565.847 
31.0 9.0 1423.562 
26.0 5.0 1171.264 
33.0 28.0 299.97 
36.0 22.0 1074.385 
1.0 24.0 743.622 
42.0 1.0 285.979 
11.0 49.0 1736.303 
2.0 36.0 1411.924 
22.0 33.0 1458.569 
35.0 19.0 1576.04 
30.0 13.0 733.394 
44.0 13.0 1112.414 
35.0 35.0 1317.449 
4.0 7.0 1520.271 
18.0 24.0 1453.458 
25.0 11.0 1077.703 
11.0 2.0 1270.884 
19.0 50.0 150.457 
8.0 27.0 504.807 
5.0 1.0 789.731 
49.0 15.0 1647.7 
20.0 40.0 2203.788 
45.0 17.0 541.942 
38.0 23.0 508.627 
45.0 50.0 1221.185 
21.0 11.0 877.207 
42.0 46.0 1297.236 
44.0 23.0 1539.947 
32.0 34.0 712.681 
36.0 43.0 1448.862 
27.0 20.0 780.156 
28.0 4.0 1520.687 
19.0 30.0 523.716 
31.0 15.0 1066.05 
24.0 39.0 2118.976 
30.0 35.0 889.905 
10.0 39.0 1342.93 
39.0 40.0 1729.373 
35.0 40.0 521.485 
18.0 1.0 522.316 
23.0 14.0 1479.582 
30.0 9.0 357.309 
15.0 43.0 1222.359 
23.0 22.0 842.468 
43.0 47.0 632.163 
31.0 46.0 547.569 
50.0 37.0 2007.885 
34.0 43.0 947.257 
48.0 27.0 1619.736 
36.0 32.0 2081.027 
1.0 13.0 1509.545 
13.0 33.0 1279.176 
22.0 34.0 309.431 
6.0 20.0 457.396 
41.0 7.0 1410.203 
36.0 21.0 1524.727 
15.0 7.0 848.957 
28.0 11.0 1461.494 
42.0 18.0 938.703 
8.0 33.0 424.057 
41.0 26.0 1386.41 
22.0 50.0 1266.78 
15.0 27.0 1244.86 
12.0 33.0 918.774 
45.0 26.0 1116.334 
11.0 1.0 2351.193 
18.0 46.0 1382.28 
45.0 34.0 1834.685 
22.0 6.0 1986.456 
10.0 42.0 515.383 
21.0 50.0 1033.427 
36.0 33.0 1257.162 
37.0 41.0 914.641 
44.0 8.0 1647.66 
17.0 36.0 1164.779 
22.0 28.0 997.225 
12.0 39.0 746.236 
26.0 3.0 1800.141 
12.0 10.0 1166.977 
41.0 12.0 1476.774 
4.0 24.0 2390.16 
44.0 3.0 1751.332 
44.0 45.0 1469.742 
2.0 29.0 753.074 
43.0 3.0 292.277 
47.0 6.0 1804.975 
39.0 9.0 1755.493 
20.0 29.0 1432.154 
20.0 7.0 1524.623 
34.0 44.0 1570.008 
48.0 16.0 1027.176 
20.0 47.0 1054.679 
8.0 19.0 429.355 
7.0 47.0 993.073 
20.0 41.0 392.985 
4.0 8.0 1109.839 
45.0 39.0 1077.078 
49.0 3.0 1236.232 
4.0 8.0 855.723 
21.0 28.0 998.027 
26.0 1.0 1115.197 
37.0 10.0 320.448 
9.0 37.0 1209.03 
2.0 48.0 1005.365 
16.0 3.0 781.759 
43.0 46.0 913.496 
40.0 34.0 901.324 
23.0 36.0 601.459 
47.0 40.0 613.734 
39.0 17.0 214.922 
2.0 22.0 1250.376 
32.0 31.0 684.429 
25.0 45.0 495.919 
33.0 37.0 1151.749 
11.0 20.0 1481.168 
39.0 2.0 1008.883 
13.0 9.0 666.671 
11.0 29.0 1287.482 
39.0 50.0 265.922 
39.0 32.0 1469.718 
1.0 40.0 1265.255 
25.0 19.0 1338.804 
15.0 24.0 348.497 
26.0 22.0 700.456 
14.0 47.0 1383.501 
29.0 45.0 116.826 
33.0 35.0 578.21 
24.0 43.0 998.508 
48.0 34.0 774.184 
26.0 16.0 260.569 
47.0 38.0 1250.471 
34.0 39.0 423.666 
45.0 16.0 443.285 
10.0 5.0 279.077 
36.0 22.0 290.214 
19.0 30.0 549.279 
49.0 44.0 1653.886 
31.0 42.0 444.986 
4.0 8.0 1267.857 
38.0 40.0 1314.897 
26.0 12.0 807.138 
7.0 39.0 664.129 
17.0 42.0 538.336 
21.0 32.0 1131.687 
25.0 3.0 633.605 
35.0 48.0 828.926 
42.0 48.0 246.417 
36.0 7.0 931.185 
47.0 23.0 434.952 
32.0 45.0 373.709 
13.0 47.0 1172.157 
49.0 36.0 642.365 
40.0 6.0 1514.371 
50.0 8.0 1389.719 
31.0 33.0 1625.626 
21.0 13.0 1283.779 
1.0 6.0 1006.9 
23.0 50.0 1323.083 
50.0 47.0 109.797 
36.0 29.0 1370.539 
17.0 6.0 1388.331 
22.0 8.0 1061.224 
49.0 42.0 1124.694 
30.0 28.0 1009.661 
26.0 27.0 557.294 
39.0 12.0 903.377 
29.0 49.0 329.757 
42.0 9.0 1672.072 
3.0 32.0 1111.996 
16.0 3.0 898.029 
44.0 32.0 1265.279 
31.0 29.0 1418.411 
25.0 35.0 1418.205 
17.0 1.0 1095.109 
32.0 19.0 1584.247 
35.0 42.0 695.255 
44.0 18.0 1772.526 
13.0 33.0 1454.547 
50.0 35.0 600.234 
46.0 21.0 1598.563 
11.0 29.0 463.526 
35.0 11.0 918.627 
48.0 43.0 1209.594 
28.0 22.0 429.389 
27.0 25.0 162.81 
2.0 11.0 1103.452 
48.0 22.0 216.561 
3.0 37.0 749.037 
15.0 46.0 319.542 
17.0 20.0 108.738 
45.0 21.0 219.261 
38.0 14.0 1584.588 
18.0 7.0 431.042 
10.0 13.0 1188.002 
33.0 28.0 1574.008 
48.0 33.0 986.846 
2.0 26.0 757.748 
16.0 42.0 224.506 
7.0 15.0 800.326 
41.0 46.0 924.564 
16.0 20.0 1001.488 
42.0 36.0 542.553 
28.0 27.0 959.684 
15.0 27.0 711.509 
31.0 14.0 282.741 
27.0 9.0 1241.112 
20.0 43.0 747.36 
44.0 50.0 1019.072 
22.0 15.0 895.102 
15.0 36.0 657.651 
1.0 6.0 726.846 
3.0 12.0 550.456 
37.0 8.0 816.056 
24.0 25.0 780.854 
49.0 37.0 421.454 
21.0 17.0 523.892 
33.0 19.0 520.742 
40.0 2.0 986.938 
13.0 4.0 261.02 
13.0 21.0 590.7 
22.0 27.0 1308.919 
22.0 26.0 666.457 
44.0 27.0 382.75 
2.0 15.0 763.617 
44.0 19.0 1154.187 
42.0 22.0 856.01 
31.0 9.0 664.082 
45.0 40.0 944.206 
45.0 33.0 419.286 
11.0 16.0 1131.934 
37.0 19.0 874.56 
42.0 40.0 1304.487 
16.0 35.0 1025.053 
22.0 35.0 389.713 
43.0 34.0 1860.593 
22.0 10.0 1612.384 
27.0 16.0 1413.932 
9.0 8.0 1772.308 
22.0 34.0 975.624 
18.0 40.0 1279.335 
2.0 48.0 1489.963 
45.0 40.0 1661.359 
24.0 41.0 1298.315 
36.0 8.0 1208.843 
25.0 39.0 1194.757 
35.0 49.0 255.213 
13.0 15.0 615.157 
26.0 20.0 884.186 
32.0 9.0 1822.05 
48.0 12.0 2346.475 
42.0 34.0 793.806 
13.0 37.0 604.757 
24.0 43.0 1472.186 
42.0 49.0 873.359 
34.0 48.0 1566.451 
48.0 28.0 1751.445 
3.0 5.0 461.741 
18.0 26.0 925.416 
9.0 1.0 886.115 
7.0 46.0 374.754 
48.0 18.0 1296.382 
40.0 32.0 535.453 
19.0 11.0 342.678 
14.0 36.0 334.743 
22.0 9.0 397.012 
25.0 4.0 658.275 
2.0 42.0 1669.471 
20.0 33.0 486.39 
23.0 6.0 1291.911 
13.0 17.0 1221.171 
2.0 16.0 750.625 
50.0 19.0 647.651 
42.0 27.0 654.892 
9.0 10.0 1248.317 
14.0 41.0 535.158 
39.0 25.0 774.568 
7.0 32.0 215.157 
10.0 48.0 926.807 
3.0 3.0 392.657 
1.0 26.0 474.769 
9.0 27.0 712.837 
20.0 27.0 1328.343 
18.0 43.0 835.664 
28.0 41.0 1519.974 
16.0 16.0 993.444 
1.0 1.0 238.806 
32.0 19.0 701.415 
27.0 46.0 838.091 
2.0 31.0 1095.845 
1.0 33.0 1766.096 
26.0 30.0 787.433 
19.0 5.0 1440.095 
10.0 7.0 871.952 
27.0 8.0 654.201 
33.0 31.0 740.401 
9.0 5.0 1116.543 
27.0 49.0 1709.881 
19.0 27.0 273.64 
23.0 36.0 682.337 
12.0 41.0 523.144 
29.0 21.0 1008.585 
14.0 2.0 560.164 
12.0 15.0 920.272 
31.0 5.0 1486.505 
5.0 16.0 1223.267 
19.0 32.0 1175.784 
38.0 14.0 1382.736 
36.0 14.0 611.077 
19.0 19.0 890.76 
14.0 37.0 1101.117 
40.0 32.0 1280.194 
47.0 3.0 1213.012 
24.0 1.0 829.113 
10.0 28.0 996.774 
41.0 6.0 414.591 
4.0 36.0 235.216 
17.0 34.0 518.698 
29.0 35.0 1433.428 
7.0 50.0 1966.3 
2.0 33.0 449.209 
24.0 5.0 232.116 
40.0 27.0 1105.039 
17.0 41.0 592.203 
9.0 8.0 1217.531 
34.0 23.0 1363.749 
40.0 1.0 571.768 
25.0 33.0 975.298 
24.0 35.0 503.809 
27.0 37.0 1134.28 
27.0 47.0 649.518 
3.0 36.0 491.506 
1.0 50.0 232.969 
23.0 2.0 1516.689 
36.0 41.0 659.163 
26.0 29.0 1141.858 
42.0 2.0 1883.94 
46.0 13.0 1251.602 
10.0 32.0 976.574 
27.0 42.0 341.823 
11.0 26.0 496.799 
41.0 18.0 1289.616 
43.0 6.0 1258.229 
49.0 7.0 969.051 
38.0 43.0 1076.93 
19.0 25.0 1129.612 
24.0 34.0 619.424 
